Species,Sample,Chemical,Instrument,Application,good,app_rate_g_cm2,TissueConc,SoilConc,logKow,BCF,bodyweight,initialweight,Solat20C_mgL,Solat20C_gL,molmass_gmol,Density_gcm3,AppFactor,SA_cm2,VapPrs_mPa,Koc_Lit,Koc_Lab,HalfLife_day,HabFac,Hlaw,#frogs
Mole salamander,ST1,Triadimefon,GCMS,Soil,0,2.87081E-06,0,5.580916683,3.11,0,2.42958,2.835,260,0.26,291.73,1.22,0,17.35337362,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST2,Triadimefon,GCMS,Soil,0,2.87081E-06,0,5.580916683,3.11,0,2.33583,2.53,260,0.26,291.73,1.22,0,16.03532377,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST3,Triadimefon,GCMS,Soil,0,2.87081E-06,0,5.580916683,3.11,0,1.92159,2.26982,260,0.26,291.73,1.22,0,14.87202599,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST4,Triadimefon,GCMS,Soil,0,2.87081E-06,0,5.580916683,3.11,0,2.46557,2.69323,260,0.26,291.73,1.22,0,16.74641546,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST5,Triadimefon,GCMS,Soil,0,2.87081E-06,0,5.580916683,3.11,0,2.68042,3.09072,260,0.26,291.73,1.22,0,18.42525458,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST1,Triadimefon,LCMS,Soil,1,2.87081E-06,0.39964999,5.927160309,3.11,0.067426891,2.42958,2.835,260,0.26,291.73,1.22,19490.46178,17.35337362,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST2,Triadimefon,LCMS,Soil,1,2.87081E-06,0.18084786,5.927160309,3.11,0.030511721,2.33583,2.53,260,0.26,291.73,1.22,9176.390947,16.03532377,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST3,Triadimefon,LCMS,Soil,1,2.87081E-06,0.055874374,5.927160309,3.11,0.009426837,1.92159,2.26982,260,0.26,291.73,1.22,2514.770164,14.87202599,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST4,Triadimefon,LCMS,Soil,1,2.87081E-06,0.176136635,5.927160309,3.11,0.029716867,2.46557,2.69323,260,0.26,291.73,1.22,9033.170504,16.74641546,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST5,Triadimefon,LCMS,Soil,1,2.87081E-06,0.08196845,5.927160309,3.11,0.013829295,2.68042,3.09072,260,0.26,291.73,1.22,4153.661607,18.42525458,0.02,520,1047,26,Terrestrial,8.11E-11,1
Narrowmouth toad,NTT1,Triadimefon,LCMS,Soil,1,2.7193E-06,0.39146245,6.058110295,3.11,0.064617914,1.09861,1.09861,260,0.26,291.73,1.22,82224.43592,1.923427906,0.02,520,1047,26,Terrestrial,8.11E-11,3
Narrowmouth toad,NTT2,Triadimefon,LCMS,Soil,1,2.7193E-06,0.230338566,6.058110295,3.11,0.038021521,0.8174,0.8174,260,0.26,291.73,1.22,49245.81332,1.405967023,0.02,520,1047,26,Terrestrial,8.11E-11,2
Narrowmouth toad,NTT3,Triadimefon,LCMS,Soil,1,2.7193E-06,0.356631557,6.058110295,3.11,0.058868449,0.81689,0.81689,260,0.26,291.73,1.22,76799.28423,1.394984348,0.02,520,1047,26,Terrestrial,8.11E-11,2
Narrowmouth toad,NTT4,Triadimefon,LCMS,Soil,1,2.7193E-06,0.330405296,6.058110295,3.11,0.054539333,0.79306,0.79306,260,0.26,291.73,1.22,69727.80393,1.381943271,0.02,520,1047,26,Terrestrial,8.11E-11,2
Narrowmouth toad,NTT5,Triadimefon,LCMS,Soil,1,2.7193E-06,0.281501081,6.058110295,3.11,0.046466813,0.79105,0.79105,260,0.26,291.73,1.22,59228.53655,1.382598741,0.02,520,1047,26,Terrestrial,8.11E-11,2
Barking treefrog,HGOT1,Triadimenol,LCMS,Overspray,1,NA,0.257452721,3.109785271,3.11,0.082787942,1.72511,2.0726,261,0.261,291.73,1.22,NA,1.72474572,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT2,Triadimenol,LCMS,Overspray,1,NA,0.392990069,3.109785271,3.11,0.126372092,1.94887,2.2523,262,0.262,291.73,1.22,NA,1.809810886,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT3,Triadimenol,LCMS,Overspray,1,NA,0.168142383,3.109785271,3.11,0.054068808,1.55295,1.7544,263,0.263,291.73,1.22,NA,1.566076869,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT4,Triadimenol,LCMS,Overspray,1,NA,0.255057176,3.109785271,3.11,0.082017616,2.37346,2.657,264,0.264,291.73,1.22,NA,1.991522947,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT5,Triadimenol,LCMS,Overspray,1,NA,0.207932946,3.109785271,3.11,0.066864085,1.57685,1.9698,265,0.265,291.73,1.22,NA,1.674684574,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT1,Triadimenol,LCMS,Soil,1,NA,0.148784504,0.184444769,3.11,0.806661551,1.30797,1.6504,260,0.26,291.73,1.22,NA,1.511634379,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT2,Triadimenol,LCMS,Soil,1,NA,0.054150541,0.184444769,3.11,0.293586751,1.082,1.2939,260,0.26,291.73,1.22,NA,1.312964905,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT3,Triadimenol,LCMS,Soil,1,NA,0.039884131,0.184444769,3.11,0.216238882,2.56323,2.9539,260,0.26,291.73,1.22,NA,2.117491944,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT4,Triadimenol,LCMS,Soil,1,NA,0.045822878,0.184444769,3.11,0.248436851,1.61382,1.7735,260,0.26,291.73,1.22,NA,1.575926163,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT5,Triadimenol,LCMS,Soil,1,NA,0.06426312,0.184444769,3.11,0.348413892,2.84579,3.886,260,0.26,291.73,1.22,NA,2.481902543,0.02,520,1047,26,Arboreal,8.11E-11,1
Cricket frog,CFT1,Triadimenol,LCMS,Soil,1,NA,0.309614963,0.28524377,3.11,1.085439876,0.6273,0.6273,261,0.261,291.73,1.22,NA,1.217789371,0.02,520,1047,26,Aquatic,8.11E-11,2
Cricket frog,CFT2,Triadimenol,LCMS,Soil,1,NA,0.245965672,0.28524377,3.11,0.862299892,0.50037,0.50037,262,0.262,291.73,1.22,NA,0.79153846,0.02,520,1047,26,Aquatic,8.11E-11,1
Cricket frog,CFT3,Triadimenol,LCMS,Soil,1,NA,0.329035205,0.28524377,3.11,1.153522845,0.70107,0.70107,263,0.263,291.73,1.22,NA,1.261005547,0.02,520,1047,26,Aquatic,8.11E-11,2
Cricket frog,CFT4,Triadimenol,LCMS,Soil,1,NA,0.260836189,0.28524377,3.11,0.914432554,0.69761,0.69761,264,0.264,291.73,1.22,NA,1.266630874,0.02,520,1047,26,Aquatic,8.11E-11,2
Cricket frog,CFT5,Triadimenol,LCMS,Soil,1,NA,0.407834981,0.28524377,3.11,1.429776997,0.70298,0.70298,265,0.265,291.73,1.22,NA,1.292546744,0.02,520,1047,26,Aquatic,8.11E-11,2
Fowlers toad,FTT1,Triadimenol,LCMS,Soil,1,NA,0.1189847,0.163715613,3.11,0.726776741,0.95994,1.32029,260,0.26,291.73,1.22,NA,1.328403922,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT2,Triadimenol,LCMS,Soil,1,NA,0.103025541,0.163715613,3.11,0.629295759,1.74647,2.10534,260,0.26,291.73,1.22,NA,1.740468562,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT3,Triadimenol,LCMS,Soil,1,NA,0.244757961,0.163715613,3.11,1.495019052,1.37367,1.66107,260,0.26,291.73,1.22,NA,1.517285191,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT4,Triadimenol,LCMS,Soil,1,NA,0.30088408,0.163715613,3.11,1.837845972,3.32274,3.92233,260,0.26,291.73,1.22,NA,2.495310856,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT5,Triadimenol,LCMS,Soil,1,NA,0.265344089,0.163715613,3.11,1.620762274,1.09363,2.43366,260,0.26,291.73,1.22,NA,1.892810295,0.02,520,1047,26,Terrestrial,8.11E-11,1
Gray treefrog,HVT1,Triadimenol,LCMS,Soil,1,NA,0.346774321,0.256469593,3.11,1.352106959,2.49658,3.08904,260,0.26,291.73,1.22,NA,2.173053557,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT2,Triadimenol,LCMS,Soil,1,NA,0.629753698,0.256469593,3.11,2.455471196,2.51534,3.08517,260,0.26,291.73,1.22,NA,2.171476849,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT3,Triadimenol,LCMS,Soil,1,NA,0.408041157,0.256469593,3.11,1.590992335,1.1547,1.63219,260,0.26,291.73,1.22,NA,1.501954746,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT4,Triadimenol,LCMS,Soil,1,NA,0.377273317,0.256469593,3.11,1.471025521,1.20172,1.53427,260,0.26,291.73,1.22,NA,1.449104627,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT5,Triadimenol,LCMS,Soil,1,NA,0.17775092,0.256469593,3.11,0.693068204,2.91091,3.36673,260,0.26,291.73,1.22,NA,2.284105735,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT1,Triadimenol,LCMS,Overspray,1,NA,1.056795181,2.732125427,3.11,0.386803318,1.53205,1.7859,260,0.26,291.73,1.22,NA,1.582296573,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT2,Triadimenol,LCMS,Overspray,1,NA,1.965524495,2.732125427,3.11,0.719412248,1.72177,1.9757,260,0.26,291.73,1.22,NA,1.677587046,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT3,Triadimenol,LCMS,Overspray,1,NA,0.833289399,2.732125427,3.11,0.304996759,1.38441,1.6162,260,0.26,291.73,1.22,NA,1.493417614,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT4,Triadimenol,LCMS,Overspray,1,NA,0.824680276,2.732125427,3.11,0.301845687,3.21721,4.306,260,0.26,291.73,1.22,NA,2.633852594,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT5,Triadimenol,LCMS,Overspray,1,NA,0.564167059,2.732125427,3.11,0.206493836,1.0386,1.3355,260,0.26,291.73,1.22,NA,1.337243263,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT1,Triadimenol,LCMS,Soil,1,NA,0.070185875,0.208664679,3.11,0.336357239,1.26341,1.3992,260,0.26,291.73,1.22,NA,1.373811056,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT2,Triadimenol,LCMS,Soil,1,NA,0.123847639,0.208664679,3.11,0.59352469,1.56597,1.7952,260,0.26,291.73,1.22,NA,1.587062168,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT3,Triadimenol,LCMS,Soil,1,NA,0.066335866,0.208664679,3.11,0.317906541,1.34966,1.639,260,0.26,291.73,1.22,NA,1.505579938,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT4,Triadimenol,LCMS,Soil,1,NA,0.236437848,0.208664679,3.11,1.133099522,1.4684,1.7904,260,0.26,291.73,1.22,NA,1.584603807,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT5,Triadimenol,LCMS,Soil,1,NA,0.252122694,0.208664679,3.11,1.20826723,2.15294,2.5031,260,0.26,291.73,1.22,NA,1.923895518,0.02,520,1047,26,Arboreal,8.11E-11,1
Leopard frog,LFT1,Triadimenol,LCMS,Soil,1,NA,0.024716605,0.233610096,3.11,0.105802812,2.11943,2.42685,260,0.26,291.73,1.22,NA,1.889741775,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT2,Triadimenol,LCMS,Soil,1,NA,0.0237004,0.233610096,3.11,0.101452807,3.13315,4.00534,260,0.26,291.73,1.22,NA,2.52575261,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT3,Triadimenol,LCMS,Soil,1,NA,0.022413372,0.233610096,3.11,0.095943507,3.32121,3.89894,260,0.26,291.73,1.22,NA,2.486684335,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT4,Triadimenol,LCMS,Soil,1,NA,0.034367241,0.233610096,3.11,0.147113681,1.44049,1.87933,260,0.26,291.73,1.22,NA,1.629710144,0.02,520,1047,26,Aquatic,8.11E-11,1
Mole salamander,ST1,Triadimenol,LCMS,Soil,1,NA,0.720224064,0.20938095,3.11,3.439778373,2.42958,2.835,260,0.26,291.73,1.22,NA,17.35337362,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST2,Triadimenol,LCMS,Soil,1,NA,0.325910025,0.20938095,3.11,1.556540959,2.33583,2.53,260,0.26,291.73,1.22,NA,16.03532377,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST3,Triadimenol,LCMS,Soil,1,NA,0.181639696,0.20938095,3.11,0.867508223,1.92159,2.26982,260,0.26,291.73,1.22,NA,14.87202599,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST4,Triadimenol,LCMS,Soil,1,NA,0.323184081,0.20938095,3.11,1.543521895,2.46557,2.69323,260,0.26,291.73,1.22,NA,16.74641546,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST5,Triadimenol,LCMS,Soil,1,NA,0.240096806,0.20938095,3.11,1.146698428,2.68042,3.09072,260,0.26,291.73,1.22,NA,18.42525458,0.02,520,1047,26,Terrestrial,8.11E-11,1
Narrowmouth toad,NTT1,Triadimenol,LCMS,Soil,1,NA,0.087887477,0.183464451,3.11,0.479043632,1.09861,1.09861,261,0.261,291.73,1.22,NA,1.923427906,0.02,520,1047,26,Terrestrial,8.11E-11,3
Narrowmouth toad,NTT2,Triadimenol,LCMS,Soil,1,NA,0.088501824,0.183464451,3.11,0.482392219,0.8174,0.8174,262,0.262,291.73,1.22,NA,1.405967023,0.02,520,1047,26,Terrestrial,8.11E-11,2
Narrowmouth toad,NTT3,Triadimenol,LCMS,Soil,1,NA,0.103137687,0.183464451,3.11,0.562167146,0.81689,0.81689,263,0.263,291.73,1.22,NA,1.394984348,0.02,520,1047,26,Terrestrial,8.11E-11,2
Narrowmouth toad,NTT4,Triadimenol,LCMS,Soil,1,NA,0.116926641,0.183464451,3.11,0.637325871,0.79306,0.79306,264,0.264,291.73,1.22,NA,1.381943271,0.02,520,1047,26,Terrestrial,8.11E-11,2
Narrowmouth toad,NTT5,Triadimenol,LCMS,Soil,1,NA,0.097534537,0.183464451,3.11,0.531626353,0.79105,0.79105,265,0.265,291.73,1.22,NA,1.382598741,0.02,520,1047,26,Terrestrial,8.11E-11,2
